"gene_id","gene_name","t_stat","p_val","FDR"
"ENSG00000172458","IL17D",4.8722350111382,9.40624914935026e-06,6.1363954704038e-05
"ENSG00000198168","SVIP",4.8700206227317,9.48057331497386e-06,6.17301302882389e-05
"ENSG00000166340","TPP1",4.86008369715578,9.82124955802013e-06,6.36625467160378e-05
"ENSG00000140807","NKD1",4.85703723681637,9.92807728750904e-06,6.42831923922809e-05
"ENSG00000085117","CD82",4.85570031574529,9.9753168720734e-06,6.45530405279797e-05
"ENSG00000138613","APH1B",4.85245410187762,1.00909395648992e-05,6.52285079507109e-05
"ENSG00000245573","BDNF-AS",4.84886725827398,1.02202226895814e-05,6.5953973229818e-05
"ENSG00000144847","IGSF11",4.83726911036388,1.06494745749988e-05,6.84954841982874e-05
"ENSG00000140905","GCSH",4.83612951487735,1.06925927265541e-05,6.86966519414214e-05
"ENSG00000146966","DENND2A",4.83285312591913,1.08175146860539e-05,6.94223577999355e-05
"ENSG00000168385","SEPTIN2",4.83078451683787,1.08971218967002e-05,6.98559698162501e-05
"ENSG00000107338","SHB",4.82573233728585,1.10939682823114e-05,7.09219360769471e-05
"ENSG00000004799","PDK4",4.82464444163045,1.11368093193841e-05,7.11174455326435e-05
"ENSG00000153721","CNKSR3",4.82405291334328,1.11601715359423e-05,7.11897620187515e-05
"ENSG00000117697","NSL1",4.82404701277314,1.11604048187632e-05,7.11897620187515e-05
"ENSG00000137076","TLN1",4.82190129243687,1.12455548129449e-05,7.16935013706589e-05
"ENSG00000170759","KIF5B",4.81825757604312,1.13916113009118e-05,7.24653870199998e-05
"ENSG00000149294","NCAM1",4.8154336641481,1.150608324118e-05,7.30733901737336e-05
"ENSG00000171766","GATM",4.81371294206025,1.15763873498544e-05,7.34394873812795e-05
"ENSG00000129353","SLC44A2",4.81142262991287,1.16706166123144e-05,7.39249348877883e-05
"ENSG00000117625","RCOR3",4.81138858850555,1.16720228143091e-05,7.39249348877883e-05
"ENSG00000198625","MDM4",4.81109023920519,1.16843543032101e-05,7.39626639280671e-05
"ENSG00000167460","TPM4",4.80923642535828,1.17612633960084e-05,7.43683592282752e-05
"ENSG00000147403","RPL10",4.80389628945601,1.19855918804506e-05,7.5574708747942e-05
"ENSG00000175309","PHYKPL",4.7961401015446,1.2318896256848e-05,7.75562415996786e-05
"ENSG00000060762","MPC1",4.79044888790992,1.25692210675891e-05,7.88327957012087e-05
"ENSG00000197982","C1orf122",4.78673348185079,1.27353217572791e-05,7.9721915569323e-05
"ENSG00000137154","RPS6",4.78486696727475,1.28195753413838e-05,8.00999099009565e-05
"ENSG00000068650","ATP11A",4.78078499549179,1.30057403676279e-05,8.10449009052561e-05
"ENSG00000079819","EPB41L2",4.78006161132553,1.30390065122846e-05,8.1121497352299e-05
"ENSG00000170873","MTSS1",4.77788093059497,1.31397940901613e-05,8.16172541906542e-05
"ENSG00000243449","C4orf48",4.77722244208651,1.31703780539474e-05,8.17634545532114e-05
"ENSG00000170275","CRTAP",4.77431701108596,1.33061572160467e-05,8.24740075736056e-05
"ENSG00000114416","FXR1",4.77330466216845,1.3353788431328e-05,8.26809003034681e-05
"ENSG00000107164","FUBP3",4.77129248728129,1.34489578624066e-05,8.31936102055783e-05
"ENSG00000280670","CCDC163",4.77125080718215,1.34509362014707e-05,8.31936102055783e-05
"ENSG00000067560","RHOA",4.76727338217066,1.3641040788474e-05,8.414513358249e-05
"ENSG00000080200","CRYBG3",4.76356572361951,1.38206191604692e-05,8.50719597447874e-05
"ENSG00000177469","CAVIN1",4.75886259810957,1.4051745165265e-05,8.63114871109419e-05
"ENSG00000173947","PIFO",4.75679257325496,1.41546677467073e-05,8.68517238842118e-05
"ENSG00000167930","FAM234A",4.75005802621263,1.44946443444744e-05,8.87969156963762e-05
"ENSG00000178764","ZHX2",4.74009964132057,1.5012061685972e-05,9.16762903907015e-05
"ENSG00000111843","TMEM14C",4.73594951693197,1.52329911227397e-05,9.29276529953461e-05
"ENSG00000181915","ADO",4.73485481141919,1.52917954759319e-05,9.32373635876184e-05
"ENSG00000213398","LCAT",4.73277265591401,1.54042564339716e-05,9.38244553298545e-05
"ENSG00000162191","UBXN1",4.73103396517042,1.54987859904569e-05,9.42517892281299e-05
"ENSG00000165512","ZNF22",4.72961118248472,1.55765622715303e-05,9.46049720413096e-05
"ENSG00000148110","MFSD14B",4.72416635394298,1.58777461076436e-05,9.61531774984281e-05
"ENSG00000117362","APH1A",4.72398115483418,1.58880900726738e-05,9.61656281237527e-05
"ENSG00000231999","LRRC8C-DT",4.72213515551366,1.59915561254836e-05,9.67414107007226e-05
"ENSG00000171206","TRIM8",4.71897803625036,1.61700387252005e-05,9.76683807019792e-05
"ENSG00000032742","IFT88",4.71540539487169,1.63743632448453e-05,9.8697006093475e-05
"ENSG00000172890","NADSYN1",4.71118966840353,1.6618716830311e-05,9.9962141722187e-05
"ENSG00000131374","TBC1D5",4.70883748901404,1.6756601395762e-05,0.000100708681649594
"ENSG00000249437","NAIP",4.70877655368056,1.67601882500531e-05,0.000100708681649594
"ENSG00000204387","SNHG32",4.70691028593162,1.68704073857988e-05,0.000101318497358915
"ENSG00000177303","CASKIN2",4.70398901536797,1.7044358437525e-05,0.000102273066952793
"ENSG00000109787","KLF3",4.70394520955768,1.70469802194866e-05,0.000102273066952793
"ENSG00000100433","KCNK10",4.70253026223249,1.71318774192038e-05,0.00010267622608214
"ENSG00000184005","ST6GALNAC3",4.70172787071393,1.71802047177086e-05,0.000102912707970869
"ENSG00000009954","BAZ1B",4.70070118129277,1.72422357636865e-05,0.000103230991520152
"ENSG00000116661","FBXO2",4.69768068969118,1.74260023075632e-05,0.000104277413499049
"ENSG00000159086","PAXBP1",4.69605913981455,1.75254460974352e-05,0.000104699836855869
"ENSG00000100297","MCM5",4.69594139789033,1.75326883574036e-05,0.000104699836855869
"ENSG00000144485","HES6",4.69525087145592,1.75752213258451e-05,0.00010489984210071
"ENSG00000112306","RPS12",4.69413093521177,1.76444184253255e-05,0.000105258707963523
"ENSG00000120693","SMAD9",4.69157688607432,1.7803222707168e-05,0.000106101186219689
"ENSG00000133226","SRRM1",4.6906050047508,1.78640182261652e-05,0.000106295488963177
"ENSG00000119638","NEK9",4.68872761494696,1.79820327564506e-05,0.000106833346683613
"ENSG00000161016","RPL8",4.68832188013366,1.80076376450253e-05,0.000106930716271867
"ENSG00000076513","ANKRD13A",4.68496151716871,1.82210764582128e-05,0.000108087500073948
"ENSG00000170296","GABARAP",4.68222628239791,1.83966337397081e-05,0.00010907314322015
"ENSG00000038002","AGA",4.68115958023326,1.84655458850423e-05,0.000109425806386183
"ENSG00000138867","GUCD1",4.68090735580754,1.84818771954508e-05,0.000109466677436864
"ENSG00000137070","IL11RA",4.67653322273869,1.87673548954303e-05,0.000111044170755572
"ENSG00000131095","GFAP",4.67272668826377,1.9019293211495e-05,0.000112367923347857
"ENSG00000249307","LINC01088",4.67148554979327,1.91021514279458e-05,0.000112740967514718
"ENSG00000180900","SCRIB",4.67147720335096,1.910270982797e-05,0.000112740967514718
"ENSG00000100227","POLDIP3",4.67089023131637,1.91420199255088e-05,0.000112915534924086
"ENSG00000162976","SLC66A3",4.67053944815061,1.91655499611663e-05,0.000112996888312709
"ENSG00000140264","SERF2",4.66986285830158,1.92110145383855e-05,0.000113207415789176
"ENSG00000110911","SLC11A2",4.66873689270809,1.92869094971848e-05,0.000113544284771634
"ENSG00000178209","PLEC",4.6687244192877,1.92877518990684e-05,0.000113544284771634
"ENSG00000164105","SAP30",4.66523623092397,1.9524746266176e-05,0.000114822924950046
"ENSG00000187699","C2orf88",4.65932896909199,1.99326051255011e-05,0.000116984328412337
"ENSG00000187097","ENTPD5",4.65799842734546,2.00256132745194e-05,0.000117470773925303
"ENSG00000182362","YBEY",4.65697311575981,2.00975743335536e-05,0.00011783332743417
"ENSG00000177706","FAM20C",4.65598518572598,2.01671508413818e-05,0.000118153682476559
"ENSG00000168615","ADAM9",4.65250501629493,2.04141275713596e-05,0.000119367563186041
"ENSG00000110195","FOLR1",4.65144230237048,2.04901324509931e-05,0.000119530923493652
"ENSG00000160111","CPAMD8",4.64103746492954,2.12490425259246e-05,0.000123267006716956
"ENSG00000124942","AHNAK",4.64018224543769,2.13126283041746e-05,0.000123521691415254
"ENSG00000157593","SLC35B2",4.62468868257562,2.24972983788401e-05,0.000129353891521151
"ENSG00000067141","NEO1",4.60744746903102,2.38912695025346e-05,0.000136355336959129
"ENSG00000085982","USP40",4.6024474353876,2.43110700415218e-05,0.000138546829907553
"ENSG00000128311","TST",4.60144803269492,2.43958390537393e-05,0.000138961669386616
"ENSG00000177917","ARL6IP6",4.60073162499073,2.44567820612054e-05,0.000139240452530013
"ENSG00000155957","TMBIM4",4.59834170823212,2.46611633881985e-05,0.000140335202939317
"ENSG00000168874","ATOH8",4.59452117679142,2.49913571338086e-05,0.000141866299815842
"ENSG00000183864","TOB2",4.588972062832,2.54786459137531e-05,0.000144068581158517
"ENSG00000175224","ATG13",4.58817840506015,2.55490939379046e-05,0.000144396559650028
"ENSG00000099256","PRTFDC1",4.58776905855679,2.55855033606349e-05,0.000144531935488533
"ENSG00000128805","ARHGAP22",4.58691685951784,2.56614649843496e-05,0.000144860359280835
"ENSG00000127990","SGCE",4.58683681143908,2.56686114523311e-05,0.000144860359280835
"ENSG00000119541","VPS4B",4.58632625506168,2.57142382324174e-05,0.000145047304915284
"ENSG00000100105","PATZ1",4.58261453008074,2.60483316173236e-05,0.000146700378016808
"ENSG00000104067","TJP1",4.58250923102305,2.60578711619962e-05,0.000146700378016808
"ENSG00000132635","PCED1A",4.57429480016552,2.68126602835487e-05,0.000150511512951145
"ENSG00000165458","INPPL1",4.57357939312776,2.68793971743907e-05,0.00015081317476521
"ENSG00000138650","PCDH10",4.57267094200611,2.69643759144119e-05,0.000151216845691117
"ENSG00000132846","ZBED3",4.57096675272301,2.71244978598296e-05,0.000151978280015661
"ENSG00000057608","GDI2",4.56888819973417,2.73210507752638e-05,0.000152995247174414
"ENSG00000109654","TRIM2",4.56424160626336,2.77654841783751e-05,0.000155109731787042
"ENSG00000172053","QARS",4.56071074233271,2.81079112092934e-05,0.000156645578175519
"ENSG00000087842","PIR",4.56004259553902,2.81731709210786e-05,0.000156858590305794
"ENSG00000132199","ENOSF1",4.55857601541149,2.83169346643354e-05,0.000157446677228793
"ENSG00000104341","LAPTM4B",4.55809196798417,2.83645410855193e-05,0.000157621537459426
"ENSG00000116251","RPL22",4.55479529852818,2.8690854537012e-05,0.000159358537670154
"ENSG00000184678","HIST2H2BE",4.55371596991097,2.8798483250929e-05,0.000159851337820829
"ENSG00000204138","PHACTR4",4.55097742909347,2.90733365300151e-05,0.000161251397589754
"ENSG00000187147","RNF220",4.55010956700515,2.91609722420997e-05,0.000161582980384471
"ENSG00000107104","KANK1",4.54712969041744,2.94638428803198e-05,0.000162949937531149
"ENSG00000175220","ARHGAP1",4.54637777458696,2.95407501868594e-05,0.000163297438979576
"ENSG00000126777","KTN1",4.54436206320622,2.97478883016809e-05,0.000164364165697335
"ENSG00000198914","POU3F3",4.54146857025712,3.00477076598825e-05,0.000165862774489827
"ENSG00000167797","CDK2AP2",4.53676292324233,3.05416058439833e-05,0.000168348813590374
"ENSG00000151116","UEVLD",4.53600952747032,3.06214131710027e-05,0.000168628503570548
"ENSG00000139323","POC1B",4.53288557826971,3.09545095375448e-05,0.000170301173145629
"ENSG00000076604","TRAF4",4.52810345888739,3.14712676267827e-05,0.000172885755401696
"ENSG00000145721","LIX1",4.52745404721712,3.15420890410633e-05,0.000173041540966174
"ENSG00000132561","MATN2",4.52459238522695,3.18560227469657e-05,0.000174598692457744
"ENSG00000143878","RHOB",4.52374453578089,3.19496183310857e-05,0.000175028999761845
"ENSG00000172888","ZNF621",4.5187779637528,3.25032974780718e-05,0.000177810353907623
"ENSG00000119906","SLF2",4.51685068044082,3.27206636944568e-05,0.000178830834124721
"ENSG00000072736","NFATC3",4.51586501368284,3.2832378061241e-05,0.000179356912732853
"ENSG00000165449","SLC16A9",4.51559837720621,3.28626621973284e-05,0.000179437867988518
"ENSG00000101782","RIOK3",4.51363008695847,3.30870616051621e-05,0.000180493265540524
"ENSG00000174628","IQCK",4.51123337975122,3.33623215194888e-05,0.000181823868760277
"ENSG00000198034","RPS4X",4.50819175549904,3.37148660139385e-05,0.000183486674652781
"ENSG00000102699","PARP4",4.50497143384869,3.40920809261298e-05,0.000185192141847324
"ENSG00000142173","COL6A2",4.49791612314927,3.49329485085513e-05,0.000189139991388111
"ENSG00000213977","TAX1BP3",4.49729473537752,3.500796820373e-05,0.000189457768221958
"ENSG00000100225","FBXO7",4.49423676085797,3.53794492871089e-05,0.000191111615492702
"ENSG00000092010","PSME1",4.49282504749758,3.55522371209185e-05,0.000191688014551123
"ENSG00000167635","ZNF146",4.48925553166219,3.59928083476584e-05,0.000193883266136435
"ENSG00000160584","SIK3",4.48244707233189,3.68479515323551e-05,0.000198121770912843
"ENSG00000214402","LCNL1",4.48136554435755,3.69856015203364e-05,0.000198677747426141
"ENSG00000148400","NOTCH1",4.47864817451018,3.73336659384807e-05,0.000200454662602587
"ENSG00000168002","POLR2G",4.47811807651832,3.740193660753e-05,0.000200642089074789
"ENSG00000143947","RPS27A",4.4781086038288,3.74031576892846e-05,0.000200642089074789
"ENSG00000150347","ARID5B",4.47654305536777,3.76055001350449e-05,0.000201541163079412
"ENSG00000269293","ZSCAN16-AS1",4.47574757270845,3.77087221655746e-05,0.000201928796996032
"ENSG00000119922","IFIT2",4.47550964623185,3.77396491652451e-05,0.000201980234900525
"ENSG00000162889","MAPKAPK2",4.47444865082994,3.78778643323028e-05,0.000202533115137193
"ENSG00000013583","HEBP1",4.47395738334976,3.79420283616107e-05,0.000202782752224675
"ENSG00000253716","MINCR",4.47097400398248,3.83339655304216e-05,0.000204594757152475
"ENSG00000188243","COMMD6",4.47002627383514,3.84592957738097e-05,0.000205169291431501
"ENSG00000185278","ZBTB37",4.46768240564841,3.87709719245773e-05,0.000206736942665841
"ENSG00000100784","RPS6KA5",4.46286660086983,3.94190956379716e-05,0.000209807232425405
"ENSG00000046651","OFD1",4.45854568007643,4.00095914534434e-05,0.000212552687809808
"ENSG00000125458","NT5C",4.45770921074373,4.01248944582365e-05,0.000212880269958353
"ENSG00000120063","GNA13",4.45223649517004,4.08873064779289e-05,0.000216331699527318
"ENSG00000131871","SELENOS",4.4518531508573,4.09412363571719e-05,0.000216518306951808
"ENSG00000118363","SPCS2",4.44722829202513,4.15973585787359e-05,0.000219580772803934
"ENSG00000123684","LPGAT1",4.44709768195087,4.16160359493407e-05,0.000219580772803934
"ENSG00000138434","ITPRID2",4.44694780017463,4.16374792565868e-05,0.000219580772803934
"ENSG00000185043","CIB1",4.44684085396921,4.16527864294974e-05,0.000219580772803934
"ENSG00000136147","PHF11",4.44478919812198,4.19475024899456e-05,0.000220833426220889
"ENSG00000111371","SLC38A1",4.44337758115827,4.2151456585023e-05,0.000221806508279375
"ENSG00000253764","AC019257.1",4.44280496640306,4.223446449268e-05,0.000222035810207049
"ENSG00000160179","ABCG1",4.44279034986245,4.22365854313211e-05,0.000222035810207049
"ENSG00000074356","NCBP3",4.44268110552934,4.22524406564824e-05,0.000222035810207049
"ENSG00000177595","PIDD1",4.43998770994493,4.2645186006727e-05,0.000223896874767445
"ENSG00000008311","AASS",4.43634948881917,4.31813525023288e-05,0.000226426673186952
"ENSG00000112200","ZNF451",4.43632101089608,4.31855750894359e-05,0.000226426673186952
"ENSG00000164039","BDH2",4.43510348407137,4.33664813976871e-05,0.000227272485843434
"ENSG00000162430","SELENON",4.43356960270463,4.35954439057267e-05,0.000228295270284198
"ENSG00000198690","FAN1",4.43353252689476,4.3600992756165e-05,0.000228295270284198
"ENSG00000138029","HADHB",4.43269097832351,4.37271259457481e-05,0.000228852432272673
"ENSG00000102710","SUPT20H",4.43216746861056,4.38057699302996e-05,0.000229160662083529
"ENSG00000107897","ACBD5",4.42211220178471,4.53433185743425e-05,0.000236670501762527
"ENSG00000168575","SLC20A2",4.41999933012759,4.56730132352587e-05,0.000238177066323014
"ENSG00000165475","CRYL1",4.4182247474348,4.59517229530313e-05,0.000239200467215802
"ENSG00000178996","SNX18",4.41618580016756,4.62739969255103e-05,0.000240554294949236
"ENSG00000182103","FAM181B",4.41523806044138,4.64245436641795e-05,0.000241228831229501
"ENSG00000187957","DNER",4.41327621182461,4.67376961060655e-05,0.000242638697055337
"ENSG00000115649","CNPPD1",4.40934679773727,4.73711083914231e-05,0.000245597395292977
"ENSG00000005812","FBXL3",4.40776480063342,4.76284746763918e-05,0.000246821434421694
"ENSG00000173801","JUP",4.40748334069483,4.76744061945819e-05,0.000246949167444524
"ENSG00000182158","CREB3L2",4.40124614810811,4.87033882903938e-05,0.000251829507278716
"ENSG00000125534","PPDPF",4.40001394968612,4.89092117309145e-05,0.000252781106331315
"ENSG00000170743","SYT9",4.39768433234208,4.9300660643676e-05,0.0002545774657092
"ENSG00000177556","ATOX1",4.39389436057145,4.99440177586886e-05,0.000257441331876528
"ENSG00000140497","SCAMP2",4.39208472968715,5.02540812738473e-05,0.000258753941874692
"ENSG00000123080","CDKN2C",4.39095298266277,5.04489467003968e-05,0.000259352737512053
"ENSG00000136938","ANP32B",4.38931901926597,5.07315816973067e-05,0.000260690231370172
"ENSG00000134152","KATNBL1",4.38785048860098,5.09869149447951e-05,0.000261770431019672
"ENSG00000277363","SRCIN1",4.38612682822869,5.12882026573081e-05,0.000262968190646375
"ENSG00000083290","ULK2",4.38125213037228,5.21496824500663e-05,0.000266963587782344
"ENSG00000166337","TAF10",4.38001101751687,5.23712560857084e-05,0.000267929314092802
"ENSG00000169604","ANTXR1",4.37790643526036,5.2749078033561e-05,0.00026950574743435
"ENSG00000065243","PKN2",4.37696386245293,5.29191503482025e-05,0.000270136780242056
"ENSG00000161011","SQSTM1",4.37625499068746,5.30474062807933e-05,0.000270672407685156
"ENSG00000163428","LRRC58",4.3754775024525,5.31884246237816e-05,0.000271272655344939
"ENSG00000117318","ID3",4.37524764584802,5.32301850687858e-05,0.000271366360875713
"ENSG00000061936","SFSWAP",4.37069896849723,5.40631807784271e-05,0.0002748882938528
"ENSG00000176623","RMDN1",4.36568576109411,5.499593214791e-05,0.00027926380775151
"ENSG00000155324","GRAMD2B",4.36440929136552,5.52359190206405e-05,0.000280266880400597
"ENSG00000188486","H2AFX",4.36394604131063,5.53232654658074e-05,0.000280557626398498
"ENSG00000027697","IFNGR1",4.36363634912875,5.53817332531507e-05,0.000280731433349195
"ENSG00000140600","SH3GL3",4.36008736207155,5.6056062425673e-05,0.000284025542500037
"ENSG00000164181","ELOVL7",4.35877404627562,5.6307618721406e-05,0.000285175600185279
"ENSG00000100439","ABHD4",4.35602095641971,5.68385207337794e-05,0.000287738811550629
"ENSG00000197747","S100A10",4.35430762664053,5.71713703276327e-05,0.000289148354263436
"ENSG00000101972","STAG2",4.35297560776019,5.74314510419912e-05,0.000290233940087206
"ENSG00000144749","LRIG1",4.34776331751053,5.84602680428327e-05,0.000295176018320708
"ENSG00000170889","RPS9",4.3464352477646,5.87252570562476e-05,0.000296013030200761
"ENSG00000155368","DBI",4.34378691509579,5.92571675729902e-05,0.000298420536175957
"ENSG00000151239","TWF1",4.34081229080755,5.98601975691956e-05,0.000300804622085482
"ENSG00000141447","OSBPL1A",4.33526668718841,6.10003937468729e-05,0.000306136491628446
"ENSG00000120690","ELF1",4.33507319783597,6.10405545566709e-05,0.000306205600744078
"ENSG00000159592","GPBP1L1",4.33366244734846,6.13341487934829e-05,0.000307147228507027
"ENSG00000162298","SYVN1",4.33174484574711,6.17354263212093e-05,0.000308792339450813
"ENSG00000100364","KIAA0930",4.33159928069101,6.17659912530175e-05,0.000308792339450813
"ENSG00000266402","SNHG25",4.33126256004531,6.18367503249354e-05,0.000308864319423257
"ENSG00000047230","CTPS2",4.32976066183408,6.215332233243e-05,0.000310178494203521
"ENSG00000136237","RAPGEF5",4.32944810199117,6.2219401798536e-05,0.000310374771740504
"ENSG00000134548","SPX",4.32840417010002,6.24405985775019e-05,0.000311344334032984
"ENSG00000165195","PIGA",4.32784348320537,6.25597167135345e-05,0.000311804292537432
"ENSG00000121900","TMEM54",4.32423071512147,6.33325630031127e-05,0.000314979737901893
"ENSG00000049239","H6PD",4.32352947707362,6.34836438108655e-05,0.00031559585224399
"ENSG00000166710","B2M",4.32305497889036,6.35860724039086e-05,0.000315969677988245
"ENSG00000183513","COA5",4.32119702595325,6.39886910889584e-05,0.00031783423917174
"ENSG00000075618","FSCN1",4.32058690270687,6.41214443281285e-05,0.000318221179871375
"ENSG00000187837","HIST1H1C",4.31887806570896,6.4494686316811e-05,0.000319936658971337
"ENSG00000116747","RO60",4.31728191918842,6.48452206635891e-05,0.000321521351762554
"ENSG00000065675","PRKCQ",4.30881712051815,6.67353585674704e-05,0.000329642556602111
"ENSG00000100242","SUN2",4.30728787769039,6.70824900297816e-05,0.000331075343179734
"ENSG00000167842","MIS12",4.30544337834083,6.75035173191288e-05,0.000332870085615747
"ENSG00000157353","FCSK",4.30390825430841,6.78558823124305e-05,0.000334465506572273
"ENSG00000157851","DPYSL5",4.30362517817288,6.79210530496427e-05,0.000334644576872613
"ENSG00000007255","TRAPPC6A",4.2967696357041,6.95180527947799e-05,0.000341497868999929
"ENSG00000172007","RAB33B",4.29416525306437,7.01342527026989e-05,0.000344379066487268
"ENSG00000182712","CMC4",4.29216599640523,7.06108745279369e-05,0.000345987321430596
"ENSG00000108830","RND2",4.2869025728412,7.18807617828216e-05,0.000351255231475301
"ENSG00000123143","PKN1",4.28462746629113,7.24365073318092e-05,0.000353588891279336
"ENSG00000170677","SOCS6",4.28316709046745,7.27954326854393e-05,0.000355042204896659
"ENSG00000076555","ACACB",4.28227497384227,7.3015542513675e-05,0.000355966109153853
"ENSG00000083845","RPS5",4.27319287069141,7.52934380538521e-05,0.000366301786892598
"ENSG00000071889","FAM3A",4.27144469506163,7.57397489880784e-05,0.000368010179023733
"ENSG00000169871","TRIM56",4.27001105423119,7.61076743716269e-05,0.000369643091558806
"ENSG00000149806","FAU",4.26984974226063,7.61491814229471e-05,0.000369689938096425
"ENSG00000185507","IRF7",4.26953712594445,7.62296830309255e-05,0.000369785670223883
"ENSG00000132470","ITGB4",4.26952564866627,7.62326401082073e-05,0.000369785670223883
"ENSG00000198382","UVRAG",4.26938443988368,7.62690311296011e-05,0.000369807592225976
"ENSG00000154222","CC2D1B",4.26367686139662,7.77541327232344e-05,0.000376065528131592
"ENSG00000119684","MLH3",4.25485906023863,8.01038304396061e-05,0.000386463511264345
"ENSG00000095574","IKZF5",4.25385238359434,8.03764237246943e-05,0.000387295533420942
"ENSG00000074657","ZNF532",4.25303923138665,8.05972704029044e-05,0.000388198475917352
"ENSG00000101608","MYL12A",4.24692142018774,8.22778098041778e-05,0.000395308251411128
"ENSG00000148411","NACC2",4.2452124644192,8.27532961338534e-05,0.000396986209991315
"ENSG00000116670","MAD2L2",4.23674630679084,8.51484421108267e-05,0.000407077615909321
"ENSG00000129933","MAU2",4.23524228488329,8.5580918734705e-05,0.000408976688665067
"ENSG00000155621","C9orf85",4.22853492434057,8.75356740426939e-05,0.000417458457014952
"ENSG00000171055","FEZ2",4.22790325168015,8.77219803926031e-05,0.000418175077442635
"ENSG00000151572","ANO4",4.22432114169333,8.87857881799741e-05,0.000422781556785287
"ENSG00000261195","AC027130.1",4.22428157324333,8.87976087120351e-05,0.000422781556785287
"ENSG00000180425","C11orf71",4.22171431971439,8.95678107495983e-05,0.000425924306609668
"ENSG00000135547","HEY2",4.22150140370491,8.96319778152796e-05,0.00042605482941036
"ENSG00000235903","CPB2-AS1",4.21537641670117,9.14970850075127e-05,0.000434208865988618
"ENSG00000148219","ASTN2",4.20425651768009,9.4979796449961e-05,0.0004490833652033
"ENSG00000168028","RPSA",4.2004928160082,9.61874226091811e-05,0.000453684009973304
"ENSG00000131626","PPFIA1",4.19985538295521,9.6393418506624e-05,0.000454470879696204
"ENSG00000167747","C19orf48",4.19907429794486,9.66464206917383e-05,0.000455478643089455
"ENSG00000164576","SAP30L",4.19807422583688,9.69712949581131e-05,0.000456638772483355
"ENSG00000115268","RPS15",4.19720204957555,9.72554859807717e-05,0.000457791238878253
"ENSG00000197622","CDC42SE1",4.19214872284631,9.89180235600953e-05,0.000464298473854282
"ENSG00000154511","DIPK1A",4.18855214401445,0.000100118035234488,0.000469741028235248
"ENSG00000049540","ELN",4.18801188201076,0.000100299509954332,0.000470402269199722
"ENSG00000105176","URI1",4.1874143842298,0.000100500581430557,0.000471154847005558
"ENSG00000106992","AK1",4.18698205090322,0.000100646314841952,0.000471573472368932
"ENSG00000186468","RPS23",4.18681107686373,0.000100704004241009,0.000471573472368932
"ENSG00000177576","C18orf32",4.1867879673118,0.000100711804234268,0.000471573472368932
"ENSG00000177410","ZFAS1",4.18514137636455,0.000101269075055831,0.000473991560255267
"ENSG00000126458","RRAS",4.18470904593872,0.00010141588710071,0.000474455355692688
"ENSG00000144468","RHBDD1",4.17934843009433,0.00010325347949816,0.000482112725399258
"ENSG00000141469","SLC14A1",4.17428121011625,0.000105020129059596,0.000490164343313954
"ENSG00000144043","TEX261",4.17157891900482,0.00010597419883568,0.000494219706226042
"ENSG00000196104","SPOCK3",4.16976455692041,0.000106619481942927,0.000496032818357571
"ENSG00000168906","MAT2A",4.16767131367746,0.000107368678686418,0.000499118100480172
"ENSG00000138085","ATRAID",4.16683110693244,0.000107670830634731,0.000500322245836916
"ENSG00000002933","TMEM176A",4.16367182719651,0.000108814346215658,0.000505231236150573
"ENSG00000004864","SLC25A13",4.16193661021681,0.000109447410982561,0.000507967323852262
"ENSG00000149489","ROM1",4.16085348902915,0.000109844376088898,0.000509402196546554
"ENSG00000223802","CERS1",4.15943545527742,0.000110366195212712,0.000511413323902993
"ENSG00000104472","CHRAC1",4.15921078302556,0.000110449091859321,0.000511593138859763
"ENSG00000125952","MAX",4.15876265298066,0.000110614617169319,0.000512155388274386
"ENSG00000280789","PAGR1",4.15769159641635,0.000111011205951383,0.000513490488043501
"ENSG00000092531","SNAP23",4.15581752061359,0.000111708449952286,0.000515779206047106
"ENSG00000104375","STK3",4.15493907215428,0.000112036731847024,0.000516929975642864
"ENSG00000229809","ZNF688",4.15440751994616,0.000112235829805851,0.0005173906766934
"ENSG00000006042","TMEM98",4.1532571191629,0.000112667897160872,0.000518970071757682
"ENSG00000099385","BCL7C",4.15249052334618,0.000112956708822988,0.000519887620973076
"ENSG00000134419","RPS15A",4.15029124259148,0.000113789262153583,0.000523511819495647
"ENSG00000100577","GSTZ1",4.14840749906094,0.000114507087791862,0.000526396885756328
"ENSG00000105193","RPS16",4.14427606523711,0.000116096810488378,0.000532404100000126
"ENSG00000142892","PIGK",4.14165301859048,0.000117117191831148,0.000536059478034246
"ENSG00000105373","NOP53",4.13976298163558,0.000117857803657679,0.000539236630851755
"ENSG00000101955","SRPX",4.1378067516935,0.000118629126989433,0.000542337967083683
"ENSG00000185236","RAB11B",4.13747338129317,0.000118761058212464,0.000542727277841364
"ENSG00000121957","GPSM2",4.13253671344783,0.00012073144476032,0.000550863921963821
"ENSG00000213722","DDAH2",4.13171815455062,0.000121061201962034,0.000551934430791936
"ENSG00000240303","ACAD11",4.13124288250069,0.00012125306555715,0.000552592034430326
"ENSG00000160223","ICOSLG",4.12287866966449,0.000124678186691175,0.000567310196148121
"ENSG00000179632","MAF1",4.12252306353238,0.000124825862119775,0.000567632693584211
"ENSG00000100142","POLR2F",4.12247242586082,0.000124846904595958,0.000567632693584211
"ENSG00000097033","SH3GLB1",4.12232706167861,0.00012490732972923,0.000567684977222193
