"gene_id","gene_name","t_stat","p_val","FDR"
"ENSG00000123136","DDX39A",4.08498270974861,0.000124830091961891,0.00144827210781801
"ENSG00000123159","GIPC1",4.08454602756314,0.00012501626699224,0.00144827210781801
"ENSG00000101190","TCFL5",4.08438490141013,0.000125085029114055,0.00144827210781801
"ENSG00000161048","NAPEPLD",4.08357730098431,0.000125430230300269,0.0014507840134526
"ENSG00000023697","DERA",4.08217164845332,0.000126033255825248,0.0014562698568899
"ENSG00000120693","SMAD9",4.07171332232055,0.000130608501608649,0.00149334162588933
"ENSG00000107863","ARHGAP21",4.07130281788217,0.000130791314544859,0.00149334162588933
"ENSG00000079819","EPB41L2",4.07122542304232,0.000130825808986591,0.00149334162588933
"ENSG00000232044","SILC1",4.07086247341826,0.000130987690639407,0.00149368221422678
"ENSG00000130338","TULP4",4.07044240330975,0.000131175290126353,0.00149431508752196
"ENSG00000013583","HEBP1",4.0691555463802,0.000131751602525935,0.00149937034987261
"ENSG00000121900","TMEM54",4.06798786638535,0.000132276654198115,0.00150232280350309
"ENSG00000157353","FCSK",4.06679711740728,0.000132814156290804,0.00150691447939977
"ENSG00000065675","PRKCQ",4.06272191576169,0.000134669677104394,0.0015233833874049
"ENSG00000103811","CTSH",4.06192259560228,0.000135036543688091,0.00152600737482486
"ENSG00000109787","KLF3",4.0609775073366,0.000135471557045998,0.00152787064138019
"ENSG00000169242","EFNA1",4.05706635253218,0.000137286223686853,0.0015423458480222
"ENSG00000143157","POGK",4.05703596761952,0.000137300412743843,0.0015423458480222
"ENSG00000213398","LCAT",4.05488763371054,0.000138307226571047,0.00154904093759573
"ENSG00000189058","APOD",4.05268460007294,0.000139347064084343,0.00155717459026449
"ENSG00000187231","SESTD1",4.04951644853542,0.000140855659004278,0.00156938990663999
"ENSG00000067113","PLPP1",4.04854771341439,0.000141320080439774,0.00157034651270601
"ENSG00000198756","COLGALT2",4.03689196347903,0.0001470249480752,0.00162043630524057
"ENSG00000204392","LSM2",4.03686572332318,0.000147038038161161,0.00162043630524057
"ENSG00000164576","SAP30L",4.03619334317666,0.000147373842997651,0.00162168571205197
"ENSG00000114166","KAT2B",4.03551308358327,0.000147714334908453,0.00162385282457184
"ENSG00000076604","TRAF4",4.03237254802557,0.00014929612525851,0.00163805797179851
"ENSG00000171206","TRIM8",4.02148732153056,0.000154905948873163,0.00169140549580427
"ENSG00000174851","YIF1A",4.01393574353932,0.000158916435597492,0.00172686140199696
"ENSG00000145555","MYO10",4.01252963213602,0.000159674153183015,0.00173010921533167
"ENSG00000140497","SCAMP2",4.00025251362853,0.000166439424448044,0.00179175554288922
"ENSG00000054179","ENTPD2",4.00019396901447,0.000166472336949838,0.00179175554288922
"ENSG00000148411","NACC2",3.99360827036921,0.000170214935325096,0.00182682291119306
"ENSG00000137269","LRRC1",3.99196476868447,0.000171161475495214,0.00183524038938565
"ENSG00000148700","ADD3",3.9914859286389,0.000171438204984408,0.00183646683218147
"ENSG00000104529","EEF1D",3.98742419371308,0.000173802928742379,0.00185343876036252
"ENSG00000085117","CD82",3.98585332634562,0.000174725872023278,0.00185779962867684
"ENSG00000235034","C19orf81",3.98582335100732,0.00017474352943,0.00185779962867684
"ENSG00000144847","IGSF11",3.98544018912311,0.000174969387797071,0.00185845419226335
"ENSG00000114353","GNAI2",3.98450346542157,0.000175522731844722,0.00186258268539164
"ENSG00000122435","TRMT13",3.98334831539268,0.000176207424263254,0.00186809595432608
"ENSG00000185475","TMEM179B",3.98030412921884,0.000178024138697749,0.00188207402392238
"ENSG00000198690","FAN1",3.97901306511378,0.000178800052531052,0.00188850251562209
"ENSG00000136051","WASHC4",3.97657209672384,0.000180275945339197,0.00190054193259738
"ENSG00000153721","CNKSR3",3.97373706491196,0.000182004815484455,0.001911642035989
"ENSG00000119638","NEK9",3.96845983647408,0.000185265566019862,0.00193332479964638
"ENSG00000147649","MTDH",3.96803342955141,0.000185531478670054,0.00193405663014239
"ENSG00000119922","IFIT2",3.96779929617835,0.000185677643240332,0.00193405663014239
"ENSG00000213977","TAX1BP3",3.9638685117274,0.000188148151603458,0.00195259806508102
"ENSG00000170759","KIF5B",3.96356878296302,0.000188337823682582,0.00195277494179411
"ENSG00000132635","PCED1A",3.95374962180888,0.000194654203698596,0.00201089347236394
"ENSG00000165475","CRYL1",3.949182687743,0.000197660915776326,0.00203823179513382
"ENSG00000141469","SLC14A1",3.94026575395282,0.00020366072225997,0.0020872168040002
"ENSG00000178927","CYBC1",3.9392412806453,0.0002043611526337,0.00208808004482469
"ENSG00000237943","PRKCQ-AS1",3.93913632082749,0.000204433044077842,0.00208808004482469
"ENSG00000155368","DBI",3.93897431045826,0.000204544059593611,0.00208808004482469
"ENSG00000136144","RCBTB1",3.93873214197215,0.000204710110476536,0.00208808004482469
"ENSG00000100075","SLC25A1",3.92764478924312,0.000212452833680142,0.00215250926707902
"ENSG00000116747","RO60",3.9275097168939,0.000212548872995692,0.00215250926707902
"ENSG00000064961","HMG20B",3.92245121093039,0.000216175765762167,0.0021837896639894
"ENSG00000170537","TMC7",3.92239444960922,0.000216216798414792,0.0021837896639894
"ENSG00000057608","GDI2",3.92030951412085,0.000217729190673039,0.002193190209166
"ENSG00000132470","ITGB4",3.91985258507822,0.00021806199780243,0.00219458836222516
"ENSG00000277363","SRCIN1",3.91416359999502,0.0002222467450889,0.00222679821120074
"ENSG00000132388","UBE2G1",3.91318640448755,0.000222973278525498,0.00222988506094744
"ENSG00000146828","SLC12A9",3.91295426498415,0.000223146206594104,0.00222988506094744
"ENSG00000128309","MPST",3.90523491827529,0.000228970520061307,0.00227602330661996
"ENSG00000111266","DUSP16",3.90307431535848,0.000230626689523635,0.00229047332036116
"ENSG00000134825","TMEM258",3.90266341796547,0.00023094295442954,0.00229160236886575
"ENSG00000168906","MAT2A",3.90203726418987,0.000231425701753525,0.00229437996339691
"ENSG00000232352","SEMA3B-AS1",3.90044178770639,0.000232660154545951,0.00230459865868984
"ENSG00000139323","POC1B",3.89199583132019,0.000239301010033768,0.00236416858122444
"ENSG00000143458","GABPB2",3.89152644893387,0.0002396753628989,0.00236580078980135
"ENSG00000182628","SKA2",3.89045769979954,0.000240529835417294,0.00237216521206664
"ENSG00000135636","DYSF",3.88967766352987,0.000241155325318247,0.00237626222996517
"ENSG00000093183","SEC22C",3.88781300834166,0.000242656875821124,0.00238897700547307
"ENSG00000108679","LGALS3BP",3.88747175397114,0.000242932647482542,0.00238961226810653
"ENSG00000137502","RAB30",3.88350778690609,0.000246158099875456,0.00241503939791081
"ENSG00000138459","SLC35A5",3.88048721676848,0.00024864347088103,0.00243730930901751
"ENSG00000002549","LAP3",3.88016926752075,0.000248906480963591,0.00243777498931613
"ENSG00000245910","SNHG6",3.87869169355155,0.000250132249260294,0.00244193687874736
"ENSG00000144848","ATG3",3.87861634526262,0.000250194911816495,0.00244193687874736
"ENSG00000214022","REPIN1",3.87719821541077,0.000251377097488758,0.00245136010930416
"ENSG00000278291","AL161772.1",3.87536532304929,0.000252912982335483,0.0024620926473141
"ENSG00000060762","MPC1",3.87400283242148,0.000254060521754714,0.00247113725029176
"ENSG00000080200","CRYBG3",3.87112576179728,0.000256500132645366,0.00249272293856047
"ENSG00000075618","FSCN1",3.86952560693022,0.000257866694611861,0.00250170501668042
"ENSG00000066027","PPP2R5A",3.86613616295389,0.000260784449821854,0.0025235189874977
"ENSG00000124570","SERPINB6",3.86510336796597,0.000261679795205996,0.00252785810706253
"ENSG00000133321","PLAAT4",3.86181344586654,0.000264551579536823,0.00254906939328837
"ENSG00000182253","SYNM",3.85982834949605,0.000266298976170139,0.0025615425326842
"ENSG00000167766","ZNF83",3.85876593712721,0.00026723871585163,0.00256521495238396
"ENSG00000101955","SRPX",3.85862787424211,0.000267361070443837,0.00256521495238396
"ENSG00000168283","BMI1",3.85465719460862,0.0002709030650129,0.00259479718156302
"ENSG00000197622","CDC42SE1",3.84844601173715,0.000276534091326567,0.00264425497978539
"ENSG00000173801","JUP",3.8479006224703,0.000277033864037455,0.0026467965118173
"ENSG00000176623","RMDN1",3.84289405915017,0.000281662325714297,0.0026774489314959
"ENSG00000269293","ZSCAN16-AS1",3.83832817157009,0.000285947961551988,0.00270681451136075
"ENSG00000166819","PLIN1",3.83798613591231,0.000286271507978255,0.0027076114533863
"ENSG00000104067","TJP1",3.83475205370055,0.000289348165159813,0.00272974037337511
"ENSG00000187957","DNER",3.83451343634532,0.00028957641867487,0.00272974037337511
"ENSG00000185955","C7orf61",3.83384040978803,0.00029022114411473,0.00273354003515889
"ENSG00000123143","PKN1",3.83328116966462,0.000290757914401224,0.00273404283267385
"ENSG00000214402","LCNL1",3.83232484694263,0.00029167801861841,0.00273814252830826
"ENSG00000184005","ST6GALNAC3",3.83147929966933,0.000292493866966578,0.00274125155188561
"ENSG00000107897","ACBD5",3.83041950065693,0.000293519530970819,0.00274858686617707
"ENSG00000129493","HEATR5A",3.82882007305795,0.000295073972534739,0.00275629791685629
"ENSG00000105499","PLA2G4C",3.82852037456941,0.000295366118011665,0.00275675043477554
"ENSG00000100433","KCNK10",3.82697492743707,0.000296877022780205,0.00276764379858789
"ENSG00000164039","BDH2",3.82452076530623,0.0002992915636891,0.0027864906736223
"ENSG00000131095","GFAP",3.82191756060807,0.000301873306130144,0.00280590865977336
"ENSG00000106829","TLE4",3.81776809282862,0.000306032737167534,0.00283990346418306
"ENSG00000223797","ENTPD3-AS1",3.81690390681269,0.000306905880887945,0.00284567157754462
"ENSG00000107164","FUBP3",3.80927119817888,0.000314722039298114,0.00290149609497985
"ENSG00000122863","CHST3",3.80517719735529,0.000318992648300044,0.00292893249802767
"ENSG00000103381","CPPED1",3.80315059176587,0.000321127163596933,0.00294258079799351
"ENSG00000105519","CAPS",3.80302538565327,0.000321259484222241,0.00294258079799351
"ENSG00000242498","ARPIN",3.80267864628257,0.000321626198775831,0.00294355627876391
"ENSG00000151692","RNF144A",3.80178546819595,0.000322572679112699,0.00294760112915189
"ENSG00000166164","BRD7",3.80176980274909,0.000322589303208101,0.00294760112915189
"ENSG00000140575","IQGAP1",3.79426914757964,0.000330643920083555,0.00300904587609426
"ENSG00000100380","ST13",3.79322051803252,0.000331785225549987,0.00301458190475618
"ENSG00000167930","FAM234A",3.78529327505126,0.000340535929995904,0.00307636762885031
"ENSG00000120063","GNA13",3.78209652343895,0.000344126903493563,0.00309686836302242
"ENSG00000149273","RPS3",3.7794433268736,0.000347134790724374,0.00311897438655609
"ENSG00000204381","LAYN",3.77778042523335,0.000349032807546652,0.00312857299442767
"ENSG00000107317","PTGDS",3.77596679275855,0.000351114190009024,0.00314197909003041
"ENSG00000173039","RELA",3.76911310440823,0.000359087478648605,0.00319842327438821
"ENSG00000109654","TRIM2",3.76886730017675,0.000359376631000798,0.00319848029101576
"ENSG00000163393","SLC22A15",3.76609166394187,0.000362657257697798,0.00322514064392885
"ENSG00000178996","SNX18",3.76560488364847,0.000363235546740517,0.00322629579655486
"ENSG00000091656","ZFHX4",3.76496755139004,0.000363994023605208,0.00322688118732141
"ENSG00000085982","USP40",3.76173270145317,0.000367867178971758,0.0032434244181828
"ENSG00000175581","MRPL48",3.7609213875357,0.000368844749457387,0.00324698195008713
"ENSG00000140807","NKD1",3.75860795412067,0.000371645923340264,0.00325896022079462
"ENSG00000151239","TWF1",3.75817069688951,0.000372177649102615,0.00326033742710838
"ENSG00000152137","HSPB8",3.75582502733179,0.000375042541915057,0.00327857900629299
"ENSG00000107338","SHB",3.75359985743027,0.000377779750107721,0.00329741090526122
"ENSG00000132475","H3F3B",3.74283071957641,0.000391299215061103,0.00338408006175168
"ENSG00000183580","FBXL7",3.73959831942798,0.000395446595206889,0.00341733528264349
"ENSG00000184588","PDE4B",3.73919599128123,0.000395965740052786,0.00341920950494436
"ENSG00000168028","RPSA",3.73522585144349,0.000401123678481305,0.00345320475721501
"ENSG00000148219","ASTN2",3.73422314559654,0.000402436501269782,0.00346187201700667
"ENSG00000136859","ANGPTL2",3.73284252537238,0.000404250842641568,0.00347483703036582
"ENSG00000237172","B3GNT9",3.72607803856142,0.000413253975947092,0.00354414630471077
"ENSG00000079999","KEAP1",3.72282301175504,0.000417654215467784,0.00357032330124823
"ENSG00000187699","C2orf88",3.72103539584294,0.000420089777015166,0.00358325268086513
"ENSG00000185278","ZBTB37",3.71933724266795,0.000422416014978448,0.00359817015168389
"ENSG00000112200","ZNF451",3.71828721838637,0.00042386055799948,0.00360504558803768
"ENSG00000181449","SOX2",3.71757138471737,0.00042484805168544,0.00361072964738219
"ENSG00000182712","CMC4",3.71633124454613,0.000426564032175634,0.00361987421753246
"ENSG00000225706","PTPRD-AS1",3.71576955558017,0.000427343417630047,0.00362376967033815
"ENSG00000155849","ELMO1",3.71527401812562,0.000428032142417043,0.00362611977652633
"ENSG00000184678","HIST2H2BE",3.71496574356718,0.000428461134042456,0.00362611977652633
"ENSG00000113732","ATP6V0E1",3.71487877987833,0.000428582226062208,0.00362611977652633
"ENSG00000164659","KIAA1324L",3.71388670373548,0.000429965952173065,0.00362715825866638
"ENSG00000266714","MYO15B",3.7117136434409,0.000433011818238456,0.003647229849526
"ENSG00000116670","MAD2L2",3.71148379205109,0.000433335191826796,0.0036472378645422
"ENSG00000182103","FAM181B",3.71087690683198,0.00043419011632606,0.0036490034144728
"ENSG00000167635","ZNF146",3.70980246746841,0.000435707641435257,0.00365632406521931
"ENSG00000177410","ZFAS1",3.70550840056509,0.000441823269468589,0.00369941141689762
"ENSG00000136237","RAPGEF5",3.70168158579306,0.000447342453765198,0.00373456666936673
"ENSG00000198822","GRM3",3.70039880773012,0.000449207217922375,0.00374736876780082
"ENSG00000167723","TRPV3",3.6974925214864,0.000453459563928562,0.00376894532487869
"ENSG00000151726","ACSL1",3.69325653862823,0.000459726366276647,0.00381719359173908
"ENSG00000010282","HHATL",3.69311348951815,0.000459939432950881,0.00381719359173908
"ENSG00000166923","GREM1",3.69249793413214,0.000460857357568131,0.00382200764575564
"ENSG00000177303","CASKIN2",3.69209388823278,0.000461460826935938,0.00382420869912039
"ENSG00000104324","CPQ",3.68715680349814,0.000468895891019152,0.00387730286491861
"ENSG00000100225","FBXO7",3.68341949717281,0.000474600040745908,0.00391874135833409
"ENSG00000140600","SH3GL3",3.67143033978731,0.000493349195925895,0.00405284393922565
"ENSG00000013441","CLK1",3.66945977388502,0.000496497703459012,0.00407574892708879
"ENSG00000160584","SIK3",3.66895892141986,0.000497301000091624,0.00407642674857714
"ENSG00000187097","ENTPD5",3.66871457707629,0.000497693343828586,0.00407668870774001
"ENSG00000156482","RPL30",3.66676065501721,0.000500841397510946,0.0040995064317249
"ENSG00000119684","MLH3",3.66010029868378,0.000511715564247506,0.00417040811438602
"ENSG00000012660","ELOVL5",3.65843973789201,0.00051446158249962,0.00418675497930626
"ENSG00000134548","SPX",3.65550516078678,0.000519348804148748,0.00421742546484612
"ENSG00000165795","NDRG2",3.65367257056333,0.000522423211739799,0.00423327462120388
"ENSG00000144043","TEX261",3.65130682074437,0.000526417735864317,0.00426258942598221
"ENSG00000149294","NCAM1",3.64909321683561,0.00053018172808348,0.00428608709992438
"ENSG00000154134","ROBO3",3.64676321333858,0.000534171362250849,0.00430915078304906
"ENSG00000114859","CLCN2",3.64659904105459,0.000534453549205961,0.00430915078304906
"ENSG00000138029","HADHB",3.64199770914726,0.000542420597904137,0.00436095366275167
"ENSG00000146966","DENND2A",3.63640258375476,0.000552260952905091,0.00443376571984556
"ENSG00000088448","ANKRD10",3.63529330120936,0.000554231997651199,0.0044464342960499
"ENSG00000095209","TMEM38B",3.62749225993312,0.000568283967366773,0.0045334472770472
"ENSG00000153140","CETN3",3.62547235005698,0.000571977381171686,0.00455969565596484
"ENSG00000090661","CERS4",3.62476678825414,0.000573272885740416,0.00456680484753211
"ENSG00000154153","RETREG1",3.62295171420993,0.00057661846129375,0.00459022381010197
"ENSG00000076344","RGS11",3.61781277195782,0.00058619183759549,0.00465660257505631
"ENSG00000135547","HEY2",3.61535810652194,0.000590817910519978,0.00467737727769357
"ENSG00000119878","CRIPT",3.61532820278354,0.000590874481066488,0.00467737727769357
"ENSG00000120690","ELF1",3.61504599761495,0.000591408598270738,0.00467833151303397
"ENSG00000011132","APBA3",3.60915335004972,0.000602666974965256,0.00474416758580862
"ENSG00000132688","NES",3.60842201281927,0.000604078409077051,0.00475197146278136
"ENSG00000117625","RCOR3",3.60778110112963,0.00060531791546523,0.00475841296715961
"ENSG00000257337","AC068888.1",3.60540183217946,0.000609940578396486,0.00478931438354273
"ENSG00000115896","PLCL1",3.60342003664084,0.000613816636829477,0.00480851370901319
"ENSG00000132199","ENOSF1",3.60304023202041,0.000614562144065051,0.00481102212710302
"ENSG00000231999","LRRC8C-DT",3.60056115710822,0.000619449468282438,0.0048420251326908
"ENSG00000219626","FAM228B",3.59995179380499,0.000620656439576918,0.0048453179051029
"ENSG00000168672","LRATD2",3.59917233482736,0.000622203584996485,0.00485281955752111
"ENSG00000144230","GPR17",3.59881989364626,0.000622904349144329,0.00485281955752111
"ENSG00000065243","PKN2",3.59687694410809,0.000626781054573265,0.00487966090112373
"ENSG00000101445","PPP1R16B",3.58875009310994,0.000643246667731034,0.00499067647830827
"ENSG00000087842","PIR",3.58474265251448,0.000651516819238705,0.00505137646280208
"ENSG00000047644","WWC3",3.58147003202241,0.00065834548228154,0.00509036506874148
"ENSG00000101542","CDH20",3.57984093708961,0.000661770095414253,0.00510985892104166
"ENSG00000189056","RELN",3.57522042968664,0.000671575581025135,0.00517497477694573
"ENSG00000166337","TAF10",3.57302788874759,0.000676276728903009,0.00520411044717744
"ENSG00000007255","TRAPPC6A",3.56905631270226,0.000684872226511069,0.00525952113122418
"ENSG00000151322","NPAS3",3.56361982091624,0.000696806781700661,0.00532055048689441
"ENSG00000012983","MAP4K5",3.56317855757717,0.000697784102849889,0.00532254468741601
"ENSG00000152464","RPP38",3.56213129393185,0.000700108829686121,0.00533667862628666
"ENSG00000076555","ACACB",3.56165446443262,0.000701169739287607,0.00533994190126418
"ENSG00000137070","IL11RA",3.56130281481994,0.000701953112374455,0.00533994190126418
"ENSG00000183979","NPB",3.55829185998837,0.000708694800206703,0.00538037287244176
"ENSG00000182372","CLN8",3.55537798893965,0.000715277699864097,0.005412188187868
"ENSG00000135744","AGT",3.55490832715952,0.000716344166175369,0.00541663449717632
"ENSG00000157593","SLC35B2",3.55376286098438,0.000718951532519088,0.00542909194649928
"ENSG00000108830","RND2",3.55144376317192,0.000724258027637034,0.0054587974845146
"ENSG00000162298","SYVN1",3.54725583743081,0.000733935184111667,0.00552380226391961
"ENSG00000111077","TNS2",3.54405005063741,0.000741425801176003,0.00556906285717327
"ENSG00000111371","SLC38A1",3.54245578487421,0.000745177947643415,0.00558611858432227
"ENSG00000177917","ARL6IP6",3.53860625101368,0.000754312460743007,0.00564710956712435
"ENSG00000164176","EDIL3",3.53710745041822,0.000757897643874831,0.005670197187508
"ENSG00000175224","ATG13",3.53675835533596,0.000758735013205251,0.00567271015821401
"ENSG00000100142","POLR2F",3.53501050087815,0.000762940802367168,0.00570038728954915
"ENSG00000067167","TRAM1",3.53271716035867,0.000768492778778059,0.0057246328590202
"ENSG00000143842","SOX13",3.5297365065379,0.000775766060633904,0.0057695369348394
"ENSG00000145284","SCD5",3.52787644230163,0.000780338007555042,0.00579591828067146
"ENSG00000131374","TBC1D5",3.52589376732175,0.000785239501818575,0.00582502400347293
"ENSG00000100300","TSPO",3.52524095576278,0.000786859747390248,0.0058328685861589
"ENSG00000130475","FCHO1",3.52335802132341,0.000791550903418677,0.00586033694033422
"ENSG00000119906","SLF2",3.52322385420712,0.000791886180149068,0.00586033694033422
"ENSG00000160179","ABCG1",3.52277741748719,0.000793002773929682,0.00586033694033422
"ENSG00000104375","STK3",3.52103477341549,0.000797375670470599,0.00587999581770757
"ENSG00000072736","NFATC3",3.51543291425687,0.000811588319922688,0.00595761653145064
"ENSG00000119541","VPS4B",3.51223518189219,0.000819808890897924,0.00600238069504034
"ENSG00000101972","STAG2",3.51031574474594,0.000824781187108476,0.00603097917813257
"ENSG00000198816","ZNF358",3.51009401746335,0.000825357412164883,0.00603129395762866
"ENSG00000155621","C9orf85",3.50596952243071,0.000836146081398207,0.00609831365104869
"ENSG00000168056","LTBP3",3.50538866563667,0.000837676171399585,0.00610160518407734
"ENSG00000076706","MCAM",3.50467414271663,0.000839562009606148,0.0061114063401961
"ENSG00000183513","COA5",3.50301962767884,0.000843944246848797,0.00613540958891619
"ENSG00000245694","CRNDE",3.5004723355607,0.000850733608152716,0.00616890934322021
"ENSG00000143486","EIF2D",3.49659464657831,0.000861168506369559,0.00624057536454353
"ENSG00000249437","NAIP",3.4956940633523,0.000863609304666918,0.00624737341956965
"ENSG00000174628","IQCK",3.49563727319163,0.000863763439551532,0.00624737341956965
"ENSG00000261195","AC027130.1",3.49121886167401,0.00087583585020741,0.00631538524700116
"ENSG00000170889","RPS9",3.49117436958673,0.000875958226002902,0.00631538524700116
"ENSG00000136274","NACAD",3.48830213979346,0.000883892730906202,0.00636447776703435
"ENSG00000154930","ACSS1",3.48744471044065,0.000886274554522781,0.00637756855010286
"ENSG00000165449","SLC16A9",3.48664548928229,0.000888500165091122,0.00638545989041345
"ENSG00000114416","FXR1",3.47797291048958,0.000912994263803105,0.00654486128779513
"ENSG00000067560","RHOA",3.47623593590005,0.000917976394175467,0.00657640846796256
"ENSG00000144468","RHBDD1",3.47262197695169,0.000928424982315155,0.00663445571696086
"ENSG00000198792","TMEM184B",3.47198981596802,0.000930264218883919,0.00663921062713873
"ENSG00000155324","GRAMD2B",3.46399962106368,0.000953811016990818,0.00676458321266466
"ENSG00000236618","PITPNA-AS1",3.46308961734386,0.000956528316445935,0.00677535899538912
"ENSG00000187091","PLCD1",3.46236863311741,0.000958686405691567,0.00678639588309325
"ENSG00000164105","SAP30",3.46025031545455,0.000965053798828139,0.00682719735606249
"ENSG00000149806","FAU",3.45737790898541,0.000973751931342706,0.006866483488443
"ENSG00000167393","PPP2R3B",3.45280174108579,0.000987762970936932,0.00694720282047975
"ENSG00000100364","KIAA0930",3.45184166201081,0.000990726626492431,0.00695632214210008
"ENSG00000170142","UBE2E1",3.45145711847089,0.000991916030298903,0.00695632214210008
"ENSG00000183255","PTTG1IP",3.45125865752597,0.000992530404645467,0.00695632214210008
"ENSG00000161714","PLCD3",3.45009832371748,0.000996129665168192,0.00697678818651421
"ENSG00000131626","PPFIA1",3.44991996111937,0.000996684026644886,0.00697678818651421
"ENSG00000170653","ATF7",3.44366645071554,0.00101630610236273,0.00710096024084444
"ENSG00000074356","NCBP3",3.44177937079757,0.00102229883017667,0.00713401873347226
"ENSG00000153147","SMARCA5",3.438751625049,0.00103198390582845,0.00719716519280606
"ENSG00000127990","SGCE",3.43777433819114,0.00103512853200296,0.00720761359251736
"ENSG00000115392","FANCL",3.43754347985978,0.00103587269110923,0.00720761359251736
"ENSG00000167797","CDK2AP2",3.43690462912597,0.00103793463289118,0.00721198806343058
"ENSG00000084754","HADHA",3.43567920935813,0.00104190065562234,0.0072351014219766
"ENSG00000004399","PLXND1",3.43492738105423,0.00104434101659419,0.00724759851516163
"ENSG00000092531","SNAP23",3.4337085182026,0.00104830882916399,0.00727067411128331
"ENSG00000100439","ABHD4",3.43302869365243,0.00105052808553432,0.00728160153404673
"ENSG00000145794","MEGF10",3.43134332192732,0.00105604910436737,0.00731091032350288
"ENSG00000135148","TRAFD1",3.42944136598033,0.00106231261049374,0.00734528132634791
"ENSG00000100427","MLC1",3.42690743132373,0.00107071199840513,0.00739017524341251
"ENSG00000136861","CDK5RAP2",3.42608450993644,0.00107345328286485,0.0074042094730288
"ENSG00000168874","ATOH8",3.42545002297422,0.00107557139615915,0.00741201646408229
"ENSG00000175575","PAAF1",3.4251802551977,0.00107647316232933,0.00741201646408229
"ENSG00000104205","SGK3",3.42373183655653,0.00108132711240919,0.00744037244256251
"ENSG00000165458","INPPL1",3.42345793577335,0.00108224733664305,0.0074421774298518
"ENSG00000115268","RPS15",3.42260809871252,0.0010851072535596,0.00745099022030321
"ENSG00000125458","NT5C",3.41785240008645,0.00110124385109129,0.00753160244470655
"ENSG00000107829","FBXW4",3.41761349206833,0.00110206045278333,0.00753263313709063
"ENSG00000171055","FEZ2",3.4162237055707,0.00110682219874462,0.00755604870983655
"ENSG00000227500","SCAMP4",3.41436633898803,0.00111321638922237,0.00758710895541182
"ENSG00000166340","TPP1",3.4126825224375,0.00111904330632052,0.00761599497847587
"ENSG00000151116","UEVLD",3.41248721589815,0.00111972103735212,0.00761599497847587
"ENSG00000198648","STK39",3.41245382216293,0.00111983695544781,0.00761599497847587
"ENSG00000118363","SPCS2",3.4123158266936,0.00112031609301484,0.00761599497847587
"ENSG00000187147","RNF220",3.41134573438686,0.00112368985361201,0.00762975967830676
"ENSG00000171316","CHD7",3.41071809973301,0.00112587774314076,0.0076400294123625
"ENSG00000177595","PIDD1",3.41048606408027,0.0011266876227664,0.00764094148005604
"ENSG00000102024","PLS3",3.40960564005538,0.00112976560382172,0.00765722499127099
"ENSG00000177706","FAM20C",3.40513486022641,0.00114551868872199,0.00774904351349131
"ENSG00000129757","CDKN1C",3.40400033131611,0.0011495492025439,0.00776340333085172
"ENSG00000161920","MED11",3.40377681059319,0.00115034485962985,0.00776414143922011
"ENSG00000071889","FAM3A",3.40088061000471,0.0011607015526532,0.00781539045453155
"ENSG00000179195","ZNF664",3.39888198238511,0.00116789991915446,0.00785918137149031
"ENSG00000149089","APIP",3.39843992483136,0.00116949774926632,0.00786058142584709
"ENSG00000104341","LAPTM4B",3.39776694621455,0.0011719342200173,0.00787228022377415
"ENSG00000129521","EGLN3",3.39694088700059,0.00117493147024015,0.00788772984650242
"ENSG00000258752","AL357093.2",3.39412184998054,0.0011852146536224,0.00794262331858805
"ENSG00000243317","STMP1",3.39233105339668,0.00119179119413065,0.00797724377988515
"ENSG00000164106","SCRG1",3.3910599361333,0.00119648017837067,0.00800389342266647
"ENSG00000205544","TMEM256",3.3898511927005,0.00120095524768044,0.0080290814194806
"ENSG00000070614","NDST1",3.38640652241679,0.00121379523172921,0.0080957851776656
"ENSG00000140199","SLC12A6",3.38487456639854,0.00121954717735994,0.00811978673943237
"ENSG00000168453","HR",3.38295353137296,0.00122679638758731,0.00815727436737136
"ENSG00000179241","LDLRAD3",3.37956866262377,0.0012396687130767,0.00822471113332763
"ENSG00000179134","SAMD4B",3.37850460836572,0.00124374150525669,0.00823723882170007
"ENSG00000272831","AC027644.3",3.37601694700811,0.00125331271095488,0.0082812344546271
"ENSG00000110700","RPS13",3.3749059884036,0.00125760953506674,0.00830477469975189
"ENSG00000196091","MYBPC1",3.37089798765881,0.00127322713540808,0.00838343734326906
"ENSG00000248508","SRP14-AS1",3.36974106010115,0.00127776919256869,0.00840356110833548
"ENSG00000234899","SOX9-AS1",3.3625571469713,0.0013063173948167,0.00856797116133861
"ENSG00000174456","C12orf76",3.36249797813847,0.00130655500824868,0.00856797116133861
"ENSG00000154188","ANGPT1",3.36100811295827,0.00131255156114248,0.00858738187370951
"ENSG00000112306","RPS12",3.35597382574562,0.00133300689554829,0.00868104433070942
"ENSG00000133104","SPART",3.35187147096499,0.00134989778675767,0.00877588722057627
"ENSG00000166398","KIAA0355",3.34943768143494,0.00136001386732638,0.00882137435045644
"ENSG00000165609","NUDT5",3.34848702703842,0.00136398467669049,0.00883699579766485
"ENSG00000141232","TOB1",3.34817372686698,0.00136529570285301,0.00884042643999611
"ENSG00000172466","ZNF24",3.3474393728378,0.00136837332073515,0.00885528547148512
"ENSG00000164898","FMC1",3.34684982908314,0.00137084878788082,0.00886623298370946
"ENSG00000093144","ECHDC1",3.34041236608593,0.00139815588049879,0.00902736262568624
