"gene_id","gene_name","gene_type","pvalue","FDR","logFC"
"ENSG00000126803","HSPA2","protein_coding",2.84847909933239e-06,0.00113850275781046,-2.06333936812877
"ENSG00000126860","EVI2A","protein_coding",2.86535928979143e-06,0.00113850275781046,-2.62328681854217
"ENSG00000136960","ENPP2","protein_coding",3.28686554092305e-06,0.00125933905439366,-2.02758652622524
"ENSG00000103184","SEC14L5","protein_coding",3.57717110816868e-06,0.00130627409168403,-3.66524281837028
"ENSG00000204388","HSPA1B","protein_coding",3.67836667111454e-06,0.00130627409168403,4.41706430718963
"ENSG00000184144","CNTN2","protein_coding",3.77465481377748e-06,0.00130627409168403,-2.70271153023257
"ENSG00000204389","HSPA1A","protein_coding",4.02420738254445e-06,0.00134911552499803,4.36433565993269
"ENSG00000086061","DNAJA1","protein_coding",4.32387838729715e-06,0.00140565355572497,1.64088567477807
"ENSG00000136541","ERMN","protein_coding",4.85545853649988e-06,0.00153203997586973,-2.66960520584008
"ENSG00000108639","SYNGR2","protein_coding",5.05783109833262e-06,0.00155029748636892,-2.3355648018294
"ENSG00000167123","CERCAM","protein_coding",5.78891955930022e-06,0.00161218937191053,-2.94586539804053
"ENSG00000164692","COL1A2","protein_coding",5.844009730564e-06,0.00161218937191053,2.04754865059425
"ENSG00000054690","PLEKHH1","protein_coding",5.88704418321063e-06,0.00161218937191053,-2.3368958450222
"ENSG00000011426","ANLN","protein_coding",5.93174660632688e-06,0.00161218937191053,-2.48216194697159
"ENSG00000141540","TTYH2","protein_coding",6.26304383468223e-06,0.00161218937191053,-2.05794779540978
"ENSG00000164326","CARTPT","protein_coding",6.26821637964604e-06,0.00161218937191053,2.07879395942296
"ENSG00000167641","PPP1R14A","protein_coding",6.33111423325928e-06,0.00161218937191053,-2.52856196338026
"ENSG00000100242","SUN2","protein_coding",6.46198200896278e-06,0.00161218937191053,-1.90142496871061
"ENSG00000105894","PTN","protein_coding",6.64491234886835e-06,0.00162015044724226,1.66636127168054
"ENSG00000012171","SEMA3B","protein_coding",6.95865124688253e-06,0.0016589424572568,-2.39250829412196
"ENSG00000092445","TYRO3","protein_coding",7.21999753339423e-06,0.00168382898996203,-1.88225363409353
"ENSG00000172766","NAA16","protein_coding",7.88969587963156e-06,0.00180086505099335,2.17829331798343
"ENSG00000160678","S100A1","protein_coding",8.22244151872286e-06,0.0018124455870976,-3.41225539142145
"ENSG00000082898","XPO1","protein_coding",8.27832156672093e-06,0.0018124455870976,1.34018358158129
"ENSG00000104218","CSPP1","protein_coding",8.79604060845465e-06,0.00188727847295003,1.95724752762872
"ENSG00000254092","AC021613.1","lncRNA",9.30355124786581e-06,0.0019218395158256,-4.76686873853551
"ENSG00000170775","GPR37","protein_coding",9.31540406626874e-06,0.0019218395158256,-2.50527454713822
"ENSG00000141542","RAB40B","protein_coding",9.61869758666468e-06,0.00194696957942903,-1.58069823087425
"ENSG00000236197","AC002429.2","lncRNA",1.04213824208304e-05,0.00207038130760497,2.41718040539299
"ENSG00000180828","BHLHE22","protein_coding",1.09861034704415e-05,0.00214288941874357,1.35604172134591
"ENSG00000162616","DNAJB4","protein_coding",1.24042121934575e-05,0.00237629265020379,2.41127578427537
"ENSG00000132952","USPL1","protein_coding",1.2713500575745e-05,0.00239281463467707,2.21248184331691
"ENSG00000080822","CLDND1","protein_coding",1.3011812945465e-05,0.00240673671170601,-1.99307066689955
"ENSG00000179403","VWA1","protein_coding",1.34724091102406e-05,0.00244969499889256,-1.91562353825382
"ENSG00000092758","COL9A3","protein_coding",1.3968388797981e-05,0.00249754791707901,-2.58525146015354
"ENSG00000171634","BPTF","protein_coding",1.54332825687337e-05,0.00269763020177737,1.75053566687496
"ENSG00000180834","MAP6D1","protein_coding",1.55903311437544e-05,0.00269763020177737,-2.41047370408127
"ENSG00000156650","KAT6B","protein_coding",1.61180231742819e-05,0.00274466908910629,1.66382854944299
"ENSG00000244274","DBNDD2","protein_coding",1.69409840981918e-05,0.0028397324594594,-2.21367002400294
"ENSG00000112110","MRPL18","protein_coding",1.9901466389663e-05,0.00324977247684214,1.5470219053481
"ENSG00000149218","ENDOD1","protein_coding",1.99930074078655e-05,0.00324977247684214,-1.84023327835922
"ENSG00000150867","PIP4K2A","protein_coding",2.06198196877489e-05,0.00330163321806224,-1.80399998910926
"ENSG00000019144","PHLDB1","protein_coding",2.15846840494078e-05,0.00340326934420132,-1.91880341467672
"ENSG00000005483","KMT2E","protein_coding",2.1889036609796e-05,0.00340326934420132,1.35458594605429
"ENSG00000116161","CACYBP","protein_coding",2.24155920019243e-05,0.00343534958566635,1.31685884628821
"ENSG00000179178","TMEM125","protein_coding",2.41413826617743e-05,0.00363561017772953,-2.54935111025129
"ENSG00000066322","ELOVL1","protein_coding",2.44000683069096e-05,0.00363561017772953,-2.1017493529688
"ENSG00000162444","RBP7","protein_coding",2.48872948927489e-05,0.00365740958369055,-4.49851018571584
"ENSG00000152910","CNTNAP4","protein_coding",2.61489343041239e-05,0.0037908887461438,-1.90430576396153
"ENSG00000137959","IFI44L","protein_coding",2.74072056976014e-05,0.0039203267029849,2.51888863404552
"ENSG00000064651","SLC12A2","protein_coding",2.89572670807246e-05,0.00408754685844755,-1.48553085891363
"ENSG00000171368","TPPP","protein_coding",2.9832865401896e-05,0.00412843066427951,-1.51629854714986
"ENSG00000197971","MBP","protein_coding",3.00165540467749e-05,0.00412843066427951,-2.07959282780392
"ENSG00000005893","LAMP2","protein_coding",3.28827599092358e-05,0.00446539554818078,-1.77832098493399
"ENSG00000108387","SEPTIN4","protein_coding",3.49331117555755e-05,0.00468453028642267,-2.0822621438655
"ENSG00000079435","LIPE","protein_coding",3.58295988061134e-05,0.00474543130854302,-2.62755219286966
"ENSG00000211448","DIO2","protein_coding",3.75382132633923e-05,0.0049110969742643,1.69951342570616
"ENSG00000203485","INF2","protein_coding",3.8462689900455e-05,0.00497141852110941,-1.82445127507534
"ENSG00000107331","ABCA2","protein_coding",4.06952932088563e-05,0.0051907662744675,-1.77316514249225
"ENSG00000144445","KANSL1L","protein_coding",4.11274359927049e-05,0.0051907662744675,2.17934569615653
"ENSG00000136867","SLC31A2","protein_coding",4.22882568733814e-05,0.00523742283128782,-2.11084032385201
"ENSG00000117115","PADI2","protein_coding",4.24735073007122e-05,0.00523742283128782,-1.96301871181858
"ENSG00000092529","CAPN3","protein_coding",4.40944739029888e-05,0.00537551722762799,-3.16743427816819
"ENSG00000225140","AL358216.1","lncRNA",4.54379589515575e-05,0.00547706093968887,-6.75671276637867
"ENSG00000110492","MDK","protein_coding",4.67682611017721e-05,0.00552834632894248,1.60204736821481
"ENSG00000129757","CDKN1C","protein_coding",4.68940637522153e-05,0.00552834632894248,-1.63453082645646
"ENSG00000269821","KCNQ1OT1","lncRNA",4.82307753362986e-05,0.00559128702687241,2.45689865688782
"ENSG00000141934","PLPP2","protein_coding",4.84703293716568e-05,0.00559128702687241,-2.42766285574958
"ENSG00000052126","PLEKHA5","protein_coding",4.92095144021151e-05,0.00561616670750948,1.41081532109726
"ENSG00000148826","NKX6-2","protein_coding",5.31904296274899e-05,0.00592895202079755,-3.42894887785243
"ENSG00000250722","SELENOP","protein_coding",5.352338077768e-05,0.00592895202079755,-1.66665951747181
"ENSG00000105695","MAG","protein_coding",5.36081605161598e-05,0.00592895202079755,-1.87995618967048
"ENSG00000122367","LDB3","protein_coding",5.41835377026683e-05,0.00593143869871659,-3.79059585168866
"ENSG00000151929","BAG3","protein_coding",5.68987498406622e-05,0.00605270169554034,2.55094062471082
"ENSG00000168743","NPNT","protein_coding",5.6988741537165e-05,0.00605270169554034,2.00643496597573
"ENSG00000185222","TCEAL9","protein_coding",5.74277275907806e-05,0.00605270169554034,1.2363202782989
"ENSG00000196091","MYBPC1","protein_coding",5.75480586265021e-05,0.00605270169554034,2.05572282588362
"ENSG00000198168","SVIP","protein_coding",6.25883386857417e-05,0.00648240936344996,-1.47405473150847
"ENSG00000187398","LUZP2","protein_coding",6.30554053513942e-05,0.00648240936344996,1.29136829538552
"ENSG00000158715","SLC45A3","protein_coding",6.42276803519971e-05,0.00648240936344996,-4.11505162426467
"ENSG00000080824","HSP90AA1","protein_coding",6.45522934865181e-05,0.00648240936344996,1.67286855470482
"ENSG00000177200","CHD9","protein_coding",6.46549032335147e-05,0.00648240936344996,1.41303713102453
"ENSG00000070495","JMJD6","protein_coding",6.70193273103533e-05,0.00665459033422035,1.88190946636559
"ENSG00000106025","TSPAN12","protein_coding",6.80816592653896e-05,0.00665459033422035,1.94417824220545
"ENSG00000145050","MANF","protein_coding",6.82331223680312e-05,0.00665459033422035,1.42769851885218
"ENSG00000089327","FXYD5","protein_coding",7.07643365899074e-05,0.00680657411060982,-4.57250776915329
"ENSG00000060718","COL11A1","protein_coding",7.12423988122777e-05,0.00680657411060982,1.8065434560433
"ENSG00000187775","DNAH17","protein_coding",7.17685468903752e-05,0.00680657411060982,-6.73159248454181
"ENSG00000135094","SDS","protein_coding",7.23293669471961e-05,0.00680657411060982,-3.0341031799179
"ENSG00000151422","FER","protein_coding",7.50078205070528e-05,0.00699725129043185,1.70839640417712
"ENSG00000197892","KIF13B","protein_coding",7.81595022612692e-05,0.0072284063815422,-2.18347885054421
"ENSG00000025423","HSD17B6","protein_coding",7.92370033042153e-05,0.0072317834607849,1.63294796679962
"ENSG00000141338","ABCA8","protein_coding",8.06790725351081e-05,0.0072317834607849,-2.50797005293329
"ENSG00000157782","CABP1","protein_coding",8.07373112144398e-05,0.0072317834607849,-1.63913389708448
"ENSG00000065809","FAM107B","protein_coding",8.08924324472584e-05,0.0072317834607849,-2.00591078840814
"ENSG00000117266","CDK18","protein_coding",8.3379690131442e-05,0.0073925397994224,-2.07117713893039
"ENSG00000162783","IER5","protein_coding",8.53365262970025e-05,0.00750401847634625,1.62961927205229
"ENSG00000114698","PLSCR4","protein_coding",8.60401067219212e-05,0.0075043761375022,1.27000109758933
"ENSG00000197061","HIST1H4C","protein_coding",8.76359971838416e-05,0.00758192724022784,2.80628491699591
"ENSG00000143418","CERS2","protein_coding",8.93005466243816e-05,0.00766413011349092,-1.47228152032502
"ENSG00000078269","SYNJ2","protein_coding",9.18260235457508e-05,0.00781833000475249,-1.95376231543829
"ENSG00000073712","FERMT2","protein_coding",9.60984586693918e-05,0.00811767137484437,1.0969504100921
"ENSG00000149257","SERPINH1","protein_coding",9.81563662059047e-05,0.00822673044263239,4.16396553680645
"ENSG00000170537","TMC7","protein_coding",9.92642835187891e-05,0.00825509483402767,-4.14426209052268
"ENSG00000173599","PC","protein_coding",0.000101367355463675,0.00833519403809097,-1.56139512634599
"ENSG00000204390","HSPA1L","protein_coding",0.000101781358966249,0.00833519403809097,2.97252358004307
"ENSG00000106484","MEST","protein_coding",0.000102898886537575,0.00836287314223564,1.80675772749155
"ENSG00000247828","TMEM161B-AS1","lncRNA",0.000106149984684065,0.00856223335105751,1.28589224705831
"ENSG00000134986","NREP","protein_coding",0.000107499474317187,0.0086063758244387,1.24828583906412
"ENSG00000173786","CNP","protein_coding",0.000109255792130815,0.00863683593818068,-1.78026561958392
"ENSG00000007372","PAX6","protein_coding",0.000109490090193193,0.00863683593818068,1.39847662126722
"ENSG00000013441","CLK1","protein_coding",0.000111120759372653,0.00870148544926875,1.85077660036773
"ENSG00000146648","EGFR","protein_coding",0.000112980622123933,0.00878301531989529,1.2157085607278
"ENSG00000145332","KLHL8","protein_coding",0.000115204691047527,0.00889148147883361,1.84255510445053
"ENSG00000129295","LRRC6","protein_coding",0.000116970943140396,0.00896331627150116,1.74587465949575
"ENSG00000185946","RNPC3","protein_coding",0.000127743356201103,0.00971936684627967,1.84949960408113
"ENSG00000038427","VCAN","protein_coding",0.000129134532871323,0.0097560230186166,1.16961901009483
"ENSG00000073417","PDE8A","protein_coding",0.000130761830387413,0.00980988053423892,-1.71343652169603
"ENSG00000134744","TUT4","protein_coding",0.000133228500112647,0.00992552325839217,1.44773997454688
"ENSG00000135976","ANKRD36","protein_coding",0.000134441838352883,0.00994684166792916,2.58821678190373
"ENSG00000154188","ANGPT1","protein_coding",0.000135415290489837,0.00995024134503406,1.68139820159494
"ENSG00000145022","TCTA","protein_coding",0.000137124418317948,0.0100072840796935,-2.19786424796263
"ENSG00000001461","NIPAL3","protein_coding",0.000138093742707375,0.0100099302146265,-1.70030247901651
"ENSG00000009413","REV3L","protein_coding",0.000140749048481981,0.0101339314907026,1.56129530615124
"ENSG00000148498","PARD3","protein_coding",0.000146339217110941,0.0104661808077745,1.34643579743901
"ENSG00000162599","NFIA","protein_coding",0.000149545888443613,0.0105780282451795,1.17246957365905
"ENSG00000110318","CEP126","protein_coding",0.000149875120550642,0.0105780282451795,1.83427362642957
"ENSG00000198743","SLC5A3","protein_coding",0.000151007044822744,0.0105882586722771,1.99809466244392
"ENSG00000274956","NKAIN3-IT1","lncRNA",0.000152179241620155,0.0106011617149417,1.20238916065614
"ENSG00000198900","TOP1","protein_coding",0.000154799354488677,0.0107141127416421,1.17742273625832
"ENSG00000105976","MET","protein_coding",0.000157025280156401,0.0107496741957731,-3.93889020222716
"ENSG00000113594","LIFR","protein_coding",0.000157317193208089,0.0107496741957731,1.12953177969959
"ENSG00000135837","CEP350","protein_coding",0.000166486932690775,0.0113042519867509,1.2656358623053
"ENSG00000099875","MKNK2","protein_coding",0.000169131606784195,0.0113270703833715,1.50821568737202
"ENSG00000181409","AATK","protein_coding",0.000170467929393117,0.0113270703833715,-1.53924133891516
"ENSG00000109971","HSPA8","protein_coding",0.000171355221389104,0.0113270703833715,1.37156111599152
"ENSG00000155886","SLC24A2","protein_coding",0.000171420407353723,0.0113270703833715,-1.66154764279745
"ENSG00000124766","SOX4","protein_coding",0.000173048754631488,0.0113270703833715,1.67656211513682
"ENSG00000001629","ANKIB1","protein_coding",0.000174034106144392,0.0113270703833715,1.07362432329329
"ENSG00000166091","CMTM5","protein_coding",0.000174213890124561,0.0113270703833715,-1.65344079689831
"ENSG00000104419","NDRG1","protein_coding",0.000175319614817108,0.0113302941431201,-1.67268439352943
"ENSG00000144057","ST6GAL2","protein_coding",0.000179800762583098,0.0115503148562364,1.33917517416521
"ENSG00000148180","GSN","protein_coding",0.000189319426095137,0.0120893976377894,-1.55773310974505
"ENSG00000132002","DNAJB1","protein_coding",0.000190892613520897,0.0121177275612555,3.97186714650988
"ENSG00000133636","NTS","protein_coding",0.000193115243588432,0.012153564285699,4.51140243102503
"ENSG00000002933","TMEM176A","protein_coding",0.00019372292066131,0.012153564285699,-3.17920659031784
"ENSG00000154553","PDLIM3","protein_coding",0.000196354301312986,0.01224702874701,1.34747079593236
"ENSG00000180739","S1PR5","protein_coding",0.000197746734087784,0.012262583602854,-4.31188152010262
"ENSG00000132164","SLC6A11","protein_coding",0.00020235206236135,0.0124217401435422,1.57044805399263
"ENSG00000100591","AHSA1","protein_coding",0.000202629057151369,0.0124217401435422,1.06293449700312
"ENSG00000087253","LPCAT2","protein_coding",0.000205869181454638,0.0125486623786668,-2.87877870834052
"ENSG00000198963","RORB","protein_coding",0.000210721294222985,0.0127718533583287,1.64497560588582
"ENSG00000278376","AP004609.3","lncRNA",0.000215844529069803,0.0130088770104542,1.34791422321805
"ENSG00000090097","PCBP4","protein_coding",0.000220099056158144,0.0131911881255004,-1.66490799683997
"ENSG00000158859","ADAMTS4","protein_coding",0.000221497349324821,0.0132012420197593,-2.1096331775901
"ENSG00000013364","MVP","protein_coding",0.000225320572596006,0.0133549121702207,-2.6164233386686
"ENSG00000204278","TMEM235","protein_coding",0.000227773168380367,0.0133735317004157,-2.58875298225821
"ENSG00000070214","SLC44A1","protein_coding",0.000228837998769707,0.0133735317004157,-1.34632166992099
"ENSG00000215386","MIR99AHG","lncRNA",0.000229374518351648,0.0133735317004157,1.35351933892553
"ENSG00000164434","FABP7","protein_coding",0.000232720342459344,0.0134952639670478,1.56071220025911
"ENSG00000149090","PAMR1","protein_coding",0.000236418985600817,0.0136360369759439,-1.81330398186488
"ENSG00000105643","ARRDC2","protein_coding",0.000239411307586859,0.0137347834641274,-2.0570684179161
"ENSG00000123560","PLP1","protein_coding",0.00024249250861842,0.0138375512364809,-1.7919751807684
"ENSG00000176058","TPRN","protein_coding",0.000248275299665101,0.0140925789143238,-1.64682674496157
"ENSG00000165959","CLMN","protein_coding",0.000250923470951287,0.0141679315598179,-2.14128739404246
"ENSG00000206579","XKR4","protein_coding",0.000254018426087544,0.0142675899218177,1.64847127740982
"ENSG00000186417","GLDN","protein_coding",0.000261083296023598,0.0145626201814895,-3.25954426536348
"ENSG00000100842","EFS","protein_coding",0.000261985989469377,0.0145626201814895,-2.06233728111132
"ENSG00000072310","SREBF1","protein_coding",0.000265904474028409,0.0146477939836328,-1.29003161522649
"ENSG00000049089","COL9A2","protein_coding",0.000266249051715921,0.0146477939836328,-1.67441003795908
"ENSG00000177283","FZD8","protein_coding",0.000273272205162552,0.0149574704948156,1.59835103808826
"ENSG00000188177","ZC3H6","protein_coding",0.000281391157246307,0.0153236768270984,1.33386748647066
"ENSG00000125388","GRK4","protein_coding",0.000288672596044658,0.0155845685829938,1.69717145522601
"ENSG00000245526","LINC00461","lncRNA",0.000289087355333311,0.0155845685829938,1.26790597950922
"ENSG00000136237","RAPGEF5","protein_coding",0.000300243585869259,0.016105065946027,-1.55328867567277
"ENSG00000179915","NRXN1","protein_coding",0.000302839107080145,0.0161156315265871,0.963816239142626
"ENSG00000176720","BOK","protein_coding",0.00030344496349465,0.0161156315265871,-1.69243499333354
"ENSG00000170370","EMX2","protein_coding",0.00031097726673435,0.0163313900249472,1.03996305098165
"ENSG00000168675","LDLRAD4","protein_coding",0.000313116175016465,0.0163313900249472,-1.26854683910367
"ENSG00000122884","P4HA1","protein_coding",0.000313747017805284,0.0163313900249472,1.40637621334462
"ENSG00000107890","ANKRD26","protein_coding",0.000314573748392616,0.0163313900249472,1.52523893575666
"ENSG00000123836","PFKFB2","protein_coding",0.000315119102830357,0.0163313900249472,-1.79225722274475
"ENSG00000070081","NUCB2","protein_coding",0.000321755294787022,0.016595148088823,1.18562255500856
"ENSG00000168453","HR","protein_coding",0.000323499686248648,0.0166052853305048,-2.90203076027769
"ENSG00000180376","CCDC66","protein_coding",0.000326301616889497,0.0166693511713835,1.56107309461643
"ENSG00000107816","LZTS2","protein_coding",0.000329665201842214,0.0167613662813425,-1.6376862998411
"ENSG00000106415","GLCCI1","protein_coding",0.000334111617588846,0.0168684068394993,1.44407556973963
"ENSG00000111860","CEP85L","protein_coding",0.000334915236466569,0.0168684068394993,1.50348986958122
"ENSG00000106211","HSPB1","protein_coding",0.00033799690067443,0.0169440689272677,2.78565088167471
"ENSG00000104327","CALB1","protein_coding",0.000342066892040926,0.0170045905001667,1.21283590605776
"ENSG00000172380","GNG12","protein_coding",0.000342423190532445,0.0170045905001667,1.0890689838582
"ENSG00000004660","CAMKK1","protein_coding",0.000344447707627126,0.0170045905001667,-1.42435655356287
"ENSG00000108021","TASOR2","protein_coding",0.000347108409701258,0.0170045905001667,1.25656618035198
"ENSG00000139438","FAM222A","protein_coding",0.000348679903789432,0.0170045905001667,-1.73005163964075
"ENSG00000183864","TOB2","protein_coding",0.000348720628239504,0.0170045905001667,1.3785871139944
"ENSG00000153208","MERTK","protein_coding",0.000350299636515366,0.0170045905001667,1.6545084517893
"ENSG00000213190","MLLT11","protein_coding",0.000353162216490212,0.0170663254887703,1.3092879232091
"ENSG00000081479","LRP2","protein_coding",0.000361044767138552,0.0173057429731182,-4.16284111149034
"ENSG00000197989","SNHG12","lncRNA",0.000361342880870476,0.0173057429731182,1.66861725879538
"ENSG00000075420","FNDC3B","protein_coding",0.000374454095750771,0.0178539712853968,1.49565523769271
"ENSG00000126709","IFI6","protein_coding",0.000377400417779786,0.0179148304510688,1.46247156927492
"ENSG00000189058","APOD","protein_coding",0.000384249647219656,0.0181370939440126,-1.76451142974888
"ENSG00000084453","SLCO1A2","protein_coding",0.00038607825626207,0.0181370939440126,-1.70412104305969
"ENSG00000198157","HMGN5","protein_coding",0.000387154596679612,0.0181370939440126,1.57632078631619
"ENSG00000154310","TNIK","protein_coding",0.000394657175010531,0.0183929200783138,1.09262239528027
"ENSG00000122484","RPAP2","protein_coding",0.000396044420030806,0.0183929200783138,1.44150888673012
"ENSG00000260788","AC009063.2","lncRNA",0.000410017119812552,0.0189597571609873,-4.05932689967818
"ENSG00000135636","DYSF","protein_coding",0.000413199271753635,0.018966590058753,-7.20680938270002
"ENSG00000185955","C7orf61","protein_coding",0.00041370078987213,0.018966590058753,2.13770670276105
"ENSG00000120742","SERP1","protein_coding",0.000428274237920291,0.0195428785119409,0.929021291442248
"ENSG00000118482","PHF3","protein_coding",0.000430696314107803,0.0195428785119409,1.20888833852169
"ENSG00000069667","RORA","protein_coding",0.000434429846075607,0.0195428785119409,1.46009547014324
"ENSG00000104435","STMN2","protein_coding",0.0004347935927481,0.0195428785119409,1.45283080170601
"ENSG00000116641","DOCK7","protein_coding",0.000435379191308153,0.0195428785119409,1.13716702974752
"ENSG00000140479","PCSK6","protein_coding",0.000442147022207872,0.0197639718926919,-2.24081093671192
"ENSG00000256463","SALL3","protein_coding",0.000444226784242389,0.0197745433251135,1.91371777348219
"ENSG00000099139","PCSK5","protein_coding",0.000446479164180143,0.0197926796418371,1.65565275306495
"ENSG00000135090","TAOK3","protein_coding",0.000448700378883162,0.019809290801064,1.21380400192466
"ENSG00000129116","PALLD","protein_coding",0.000452857944622383,0.019838535592073,1.04535188592249
"ENSG00000134532","SOX5","protein_coding",0.000453061262123217,0.019838535592073,1.43459817427305
"ENSG00000211584","SLC48A1","protein_coding",0.000465487308644739,0.0199817261932088,-1.29212038727995
"ENSG00000207955","AL359091.1","lncRNA",0.000466129662000144,0.0199817261932088,-3.69464362820057
"ENSG00000008311","AASS","protein_coding",0.000468568897784662,0.0199817261932088,1.45966095959343
"ENSG00000139737","SLAIN1","protein_coding",0.000468690960009935,0.0199817261932088,-1.41222344258217
"ENSG00000165416","SUGT1","protein_coding",0.000469346298110044,0.0199817261932088,0.983564074511723
"ENSG00000166012","TAF1D","protein_coding",0.000469779318066034,0.0199817261932088,0.990866368946143
"ENSG00000142920","AZIN2","protein_coding",0.000471062513280479,0.0199817261932088,-2.96161680039613
"ENSG00000168137","SETD5","protein_coding",0.000471231984235815,0.0199817261932088,1.48792868376753
"ENSG00000163517","HDAC11","protein_coding",0.00048023483436581,0.0202833043428205,-1.45598718366507
"ENSG00000165156","ZHX1","protein_coding",0.000489211743876299,0.0205144548043024,1.08771436367834
"ENSG00000167861","HID1","protein_coding",0.000490970577197613,0.0205144548043024,-1.53020419892918
"ENSG00000168297","PXK","protein_coding",0.000491444340483382,0.0205144548043024,-1.25162421812487
"ENSG00000197977","ELOVL2","protein_coding",0.000496639216504805,0.020650951607223,1.2678626761553
"ENSG00000080298","RFX3","protein_coding",0.000504314550682669,0.0208435119537702,1.35446007560298
"ENSG00000198355","PIM3","protein_coding",0.000507446775393045,0.0208435119537702,-2.06510901794684
"ENSG00000153774","CFDP1","protein_coding",0.000508999664635288,0.0208435119537702,1.01991634435606
"ENSG00000172831","CES2","protein_coding",0.000509041772174477,0.0208435119537702,-2.02278085182671
"ENSG00000060339","CCAR1","protein_coding",0.000512785770968974,0.0208981462164907,1.21261044251824
"ENSG00000136274","NACAD","protein_coding",0.000514272054544515,0.0208981462164907,-1.3646471616492
"ENSG00000260260","SNHG19","lncRNA",0.000543728142297637,0.0220117566436568,1.34269657622645
"ENSG00000165671","NSD1","protein_coding",0.000556539482735295,0.0224456976345272,1.40914624054582
"ENSG00000168439","STIP1","protein_coding",0.000563044619081452,0.0226182696489151,1.02840603705361
"ENSG00000064787","BCAS1","protein_coding",0.00056503507325776,0.0226182696489151,-1.20294828043325
"ENSG00000154240","CEP112","protein_coding",0.000579493534908242,0.0231108053624373,1.54711928056115
"ENSG00000185339","TCN2","protein_coding",0.0005884436946726,0.0233808294683247,-1.73915037960679
"ENSG00000165449","SLC16A9","protein_coding",0.000595635177205031,0.0235221313519573,1.1238725674705
"ENSG00000227544","AC018647.1","lncRNA",0.000596385134948954,0.0235221313519573,-1.79560153180621
"ENSG00000113296","THBS4","protein_coding",0.000609007164910731,0.0239260749762868,-1.9775382705314
"ENSG00000144426","NBEAL1","protein_coding",0.000611087298984207,0.0239260749762868,1.60641436799891
"ENSG00000120438","TCP1","protein_coding",0.000615780806623031,0.0240221690670977,0.979868294733655
"ENSG00000185736","ADARB2","protein_coding",0.000618998820906376,0.0240602150387087,-1.6664289175267
"ENSG00000179796","LRRC3B","protein_coding",0.000626900784889274,0.0242793921310185,1.30477990148811
"ENSG00000203667","COX20","protein_coding",0.000637885350024812,0.0246159497664251,1.15168684979177
"ENSG00000196104","SPOCK3","protein_coding",0.00064029460958741,0.0246203604718772,-1.0720714513999
"ENSG00000269028","MTRNR2L12","protein_coding",0.000650177464955104,0.0249110851572798,1.7207799370255
"ENSG00000188706","ZDHHC9","protein_coding",0.000657720174459639,0.0251103986889787,-1.38433792196118
"ENSG00000147905","ZCCHC7","protein_coding",0.000674421982079579,0.0256160516553165,1.68865721633669
"ENSG00000115073","ACTR1B","protein_coding",0.00067574036339062,0.0256160516553165,-1.22896247711359
